CUSTOMER_PK,SALUTATION,FIRST_NAME,LAST_NAME,GENDER,MARITAL_STATUS,DAY_OF_BIRTH,BIRTH_COUNTRY,EMAIL_ADDRESS,CITY_NAME,ZIP_CODE,COUNTRY_NAME,GMT_TIMEZONE_OFFSET,PREFERRED_CUST_FLAG,REGISTRATION_TIME,
59477493,Sir,Frederick,Callahan,F,S,11/9/1952,Isle Of Man,frederick.callahan@02mmc2tu0ktdislc5fl.org,Franklin,99101,United States,-10,TRUE,43:20.8,
59477509,Dr.,Robert,Nelson,M,D,2/22/1953,Uruguay,robert.nelson@spp7pnma.edu,Oak Ridge,38371,United States,-6,TRUE,43:20.8,
59477526,Dr.,Angela,Parker,M,M,5/4/1990,Nicaragua,angela.parker@p8x7htut5rl.com,Silver Creek,64546,United States,-7,FALSE,43:20.8,
59477547,Sir,John,Heck,M,S,8/4/1958,Qatar,john.heck@anqbz81.org,Arlington,66557,United States,-6,TRUE,43:20.8,
59477566,Miss,Michele,Rivera,F,U,12/31/1934,Turkmenistan,michele.rivera@czxf25bhuj2e.com,Arlington,56557,United States,,TRUE,43:20.8,
59477568,Mrs.,Wanda,Webb,M,S,8/9/1944,Pitcairn,wanda.webb@anv.org,Mount Vernon,28482,United States,-5,FALSE,43:20.8,
59477571,Mr.,David,Bonner,M,S,12/21/1976,United Arab Emirates,david.bonner@sj2vmq1z0iydqn5.edu,Pleasant Valley,52477,United States,-6,TRUE,43:20.8,
59477585,Ms.,Kara,Helm,M,S,6/16/1940,Pakistan,kara.helm@ypglb327epfoz4u2.org,Salem,88048,United States,-7,TRUE,43:20.8,
59477622,Dr.,Dolores,Stinnett,F,D,7/14/1971,Lesotho,dolores.stinnett@px3pj2zvsvnoqllqp.edu,Macedonia,91087,United States,-9,TRUE,43:20.8,
59477627,Mr.,Michael,Brown,M,M,2/13/1985,Turkmenistan,michael.brown@5kjnyjulhcbn.edu,Georgetown,47057,United States,-5,FALSE,43:20.8,
59477637,Mr.,Peter,Vallejo,M,D,6/21/1947,Norfolk Island,peter.vallejo@xp0pkskxxe9aci.com,Antioch,98605,United States,-8,FALSE,43:20.8,
59477640,Mr.,Leroy,Kelly,M,D,7/1/1986,Malta,leroy.kelly@etj0m.edu,Georgetown,77057,United States,-6,TRUE,43:20.8,
59477641,Mrs.,Carolyn,Thompson,F,M,5/25/1958,Eritrea,carolyn.thompson@6hrubo.edu,Greenwood,88828,United States,-7,TRUE,43:20.8,
59477755,Mr.,Jerry,Rosenberg,F,W,11/14/1958,Madagascar,jerry.rosenberg@llux3rc9tlirqhj.org,Berea,4404,United States,-5,TRUE,43:20.8,
59477763,Miss,Catherine,Ricci,M,U,7/27/1940,Peru,catherine.ricci@nalqclrxin.com,Midway,91904,United States,-8,TRUE,43:20.8,
59477775,Mr.,Patrick,Romo,M,M,4/11/1934,Honduras,patrick.romo@hm3omrud7fk.edu,Belmont,60191,United States,-6,TRUE,43:20.8,
59477826,Mr.,Ronald,Henderson,F,D,9/8/1976,Kyrgyzstan,ronald.henderson@dab3fvp6czbtrl.edu,Hopewell,30587,United States,-5,FALSE,43:20.8,
59477865,Dr.,Gloria,Ly,M,M,11/4/1965,Kenya,gloria.ly@9r08gkgol.org,Jamestown,86867,United States,-7,FALSE,43:20.8,
59477902,Mr.,Daniel,Drew,M,U,12/21/1929,Finland,daniel.drew@lbfudnx5boyt.com,Hamilton,32808,United States,-6,FALSE,43:20.8,
59477967,Mrs.,Annie,Campbell,F,D,2/13/1946,Myanmar,annie.campbell@um3ixv6nbih.edu,Hamilton,42808,United States,-5,FALSE,43:20.8,
59477968,Miss,Martha,Clarke,F,M,3/19/1973,Israel,martha.clarke@94g.com,Providence,56614,United States,-6,FALSE,43:20.8,
59477989,Mrs.,Donna,York,M,W,4/7/1934,Slovenia,donna.york@h1di.com,Jackson,69583,United States,-7,TRUE,43:20.8,
59478008,Ms.,Marie,Klein,M,M,9/26/1949,United Arab Emirates,marie.klein@bvq.com,Freeport,2444,United States,-5,TRUE,43:20.8,
59478009,Mr.,James,Treadwell,M,U,10/16/1965,Aland Islands,james.treadwell@deavkbnx.org,Stringtown,30162,United States,-5,FALSE,43:20.8,
59478011,Sir,Jon,Matthews,F,M,2/20/1965,Kazakhstan,jon.matthews@g1aj1pumtkvpm28x.com,Florence,63394,United States,-7,TRUE,43:20.8,
59478015,Dr.,Charles,Foster,M,D,4/30/1965,Macao,charles.foster@xtehfr.com,Concord,64107,United States,-6,TRUE,43:20.8,
59478031,Mr.,Edward,Warren,M,M,7/18/1947,Bouvet Island,edward.warren@soz0ntiz8.org,Georgetown,77057,United States,-6,FALSE,43:20.8,
59478036,Sir,Jose,Roberts,F,D,1/7/1939,Switzerland,jose.roberts@7.org,Woodland,54854,United States,-6,FALSE,43:20.8,
59478037,Mrs.,April,Sanchez,F,D,11/26/1980,Senegal,april.sanchez@buulxg2s857.com,Springdale,58883,United States,-6,TRUE,43:20.8,
59478038,Mr.,Christopher,Williams,F,M,1/23/1942,Mozambique,christopher.williams@hu5bkrfgyj5tx.edu,Newtown,51749,United States,-6,FALSE,43:20.8,
59478065,Sir,Christopher,Whitehead,M,W,5/7/1977,Iceland,christopher.whitehead@aofyntkroqex8xos.com,Cedar Grove,60411,United States,-7,TRUE,43:20.8,
59478101,Mrs.,Tina,Scott,F,U,9/25/1968,Aruba,tina.scott@al92vsxxiltx.org,Walnut Grove,67752,United States,-6,FALSE,43:20.8,
59478141,Sir,Barry,Reed,F,W,1/4/1946,Madagascar,barry.reed@zv.com,New Hope,89431,United States,-7,FALSE,43:20.8,
59478158,Mr.,Martin,Moore,M,W,3/6/1980,Monaco,martin.moore@et5sladskjmjj6b.com,Valley View,55124,United States,-6,TRUE,43:20.8,
59478164,Dr.,Tom,Ford,M,W,3/25/1942,Kyrgyzstan,tom.ford@jibxl.edu,Hillcrest,43003,United States,-5,FALSE,43:20.8,
59478178,Ms.,Julia,Gordon,F,S,7/7/1964,Turkey,julia.gordon@nxx0az7lj.org,Pleasant Valley,82477,United States,-7,FALSE,43:20.8,
59478206,Miss,Traci,Duncan,M,D,3/13/1969,RÉunion,traci.duncan@46x1zzo76z8gp.edu,Enterprise,41757,United States,-5,TRUE,43:20.8,
59478214,Dr.,Michelle,Blanton,F,M,3/29/1965,Cuba,michelle.blanton@l.edu,Winslow,78525,United States,-6,FALSE,43:20.8,
59478228,Dr.,Lois,Thornton,M,U,4/21/1969,Niue,lois.thornton@as5ushe2j49t1lu.edu,Green Acres,27683,United States,-5,FALSE,43:20.8,
59478242,Dr.,Claude,Jones,F,W,12/28/1953,Namibia,claude.jones@fra.edu,Plainview,63683,United States,-6,TRUE,43:20.8,
59478311,Miss,Chloe,Hill,F,D,8/4/1925,Panama,chloe.hill@gu07jq634yhb5q.edu,Mountain View,24466,United States,-5,TRUE,43:20.8,
59478318,Sir,Eddie,Bostic,M,M,5/16/1977,Chile,eddie.bostic@eskkqeesnph0mfx.org,Plainview,63683,United States,-6,FALSE,43:20.8,
59478336,Miss,Laura,Hall,F,M,3/22/1978,Brazil,laura.hall@q7ljio2xjqan2fpy.edu,Forest Hills,49237,United States,-6,FALSE,43:20.8,
59478337,Miss,Doris,Johnson,F,S,5/18/1963,Albania,doris.johnson@tbne5bkxgcnyhj.com,Riley,21692,United States,-5,TRUE,43:20.8,
59478357,Mr.,Kenneth,Washington,F,M,5/7/1970,Jersey,kenneth.washington@fgtgdc.com,Oakdale,29584,United States,-5,FALSE,43:20.8,
59478359,Dr.,Jerry,Southerland,F,M,4/19/1924,Christmas Island,jerry.southerland@jokjcxgaeoblxj9.edu,Fairview,65709,United States,-6,FALSE,43:20.8,
59478371,Ms.,Angie,Peters,F,M,5/6/1959,Western Sahara,angie.peters@0t4lisammxeu.org,Union City,78087,United States,-6,FALSE,43:20.8,
59478373,Mr.,Eugene,Payne,M,D,2/17/1948,Saint Lucia,eugene.payne@ity24ubpn.org,Georgetown,47057,United States,-5,FALSE,43:20.8,
59478402,Ms.,Dorla,Gray,F,M,8/3/1946,Nepal,dorla.gray@63vtb.org,Greenville,41387,United States,-5,TRUE,43:20.8,
59478411,Mr.,Steve,Conway,F,M,11/21/1977,Malta,steve.conway@3crc5axma.org,Spring Valley,56060,United States,-6,FALSE,43:20.8,
59478413,Sir,Mike,Byrd,M,W,10/19/1948,Mauritania,mike.byrd@42udrq.org,Mount Pleasant,31933,United States,-5,FALSE,43:20.8,
59478414,Dr.,Steven,Garcia,F,S,5/2/1950,Papua New Guinea,steven.garcia@4b8a7onpo.org,Mount Vernon,58482,United States,-6,FALSE,43:20.8,
59478416,Sir,Gary,Davis,F,W,9/2/1934,Zimbabwe,gary.davis@najd8.org,Redland,76343,United States,-6,FALSE,43:20.8,
59478420,Sir,Antone,Mcgraw,F,W,12/30/1949,"Moldova, Republic Of",antone.mcgraw@mkg.edu,Fairview,75709,United States,-6,FALSE,43:20.8,
59478440,Dr.,Cassandra,Fair,M,S,7/14/1969,Antigua And Barbuda,cassandra.fair@9sb8.edu,Providence,66614,United States,-7,FALSE,43:20.8,
59478446,Mr.,Nathan,Massey,M,D,5/31/1985,United Arab Emirates,nathan.massey@ltfxyrb1ddjhk5.org,Oak Ridge,18371,United States,-5,FALSE,43:20.8,
59478473,Sir,Luke,Mckenzie,F,W,3/6/1990,Benin,luke.mckenzie@zihn.org,Oakdale,59584,United States,-6,TRUE,43:20.8,
59478502,Ms.,Valda,Hernandez,F,U,1/29/1938,Austria,valda.hernandez@3bo5n8qogauvrlpn.org,Union,58721,United States,-6,TRUE,43:20.8,
59478504,Ms.,Audra,Williams,F,D,2/28/1945,Gambia,audra.williams@yzkxyjhvqz.com,Highland Park,76534,United States,-6,TRUE,43:20.8,
59478511,Ms.,Joyce,Tejada,F,W,3/14/1953,Marshall Islands,joyce.tejada@janhgb.org,Flint,28909,United States,-5,TRUE,43:20.8,
59478512,Mr.,Danny,Wooden,M,S,6/14/1961,Liechtenstein,danny.wooden@t8ig.com,Gilmore,45464,United States,-6,FALSE,43:20.8,
59478519,Mr.,Joseph,Givens,F,W,11/21/1988,Peru,joseph.givens@tgngfqzj8tv.org,Riverside,69231,,-6,FALSE,43:20.8,
59478525,Mr.,John,Burke,M,U,1/16/1985,Mali,john.burke@uyhsvugjjioxhpoc.org,Midway,41904,United States,-5,TRUE,43:20.8,
59478560,Mr.,Lee,Garner,F,S,5/29/1929,Switzerland,lee.garner@q.edu,Hidden Valley,55521,United States,-6,FALSE,43:20.8,
59478589,Mrs.,Sharon,Garza,F,M,6/4/1924,Slovakia,sharon.garza@mcrxy5t2y6gjojep.org,Arlington,26557,United States,-5,TRUE,43:20.8,
59478596,Ms.,Lolita,Fuentes,F,D,2/14/1987,Costa Rica,lolita.fuentes@c.org,Edgewood,70069,United States,-6,TRUE,43:20.8,
59478624,Sir,Carlos,Lopez,M,S,11/15/1938,Austria,carlos.lopez@f3jta3c.edu,Oak Ridge,8971,United States,-5,FALSE,43:20.8,
59478660,Mr.,Steve,Paulson,F,D,5/13/1983,Lithuania,steve.paulson@61lqxdongot6.com,Hamilton,62808,United States,-6,FALSE,43:20.8,
59478678,Miss,Erma,Boyd,F,D,12/11/1952,Iceland,erma.boyd@symyge03lh.org,Greenville,71387,United States,-6,TRUE,43:20.8,
59478708,Ms.,Concepcion,Wolfe,F,M,9/18/1949,Russian Federation,concepcion.wolfe@m8xiluyu9arrzku8.org,Salem,18048,United States,-5,TRUE,43:20.8,
59478773,Mr.,Lloyd,Outlaw,M,D,5/19/1948,Grenada,lloyd.outlaw@6mkalyqkgqej.org,Enterprise,61757,United States,-6,TRUE,43:20.8,
59478795,Sir,Timothy,Moore,F,S,9/18/1957,Marshall Islands,timothy.moore@vis2mxj.com,Cedar Grove,50411,United States,-6,FALSE,43:20.8,
59478798,Dr.,Alex,Strickland,M,S,11/12/1955,Slovenia,alex.strickland@rjylun9npz.edu,Jackson,69583,United States,-6,FALSE,43:20.8,
59478867,Dr.,Ernest,Hooper,M,U,7/13/1929,Jamaica,ernest.hooper@cuz3th3d5.com,Oak Ridge,78371,United States,-6,TRUE,43:20.8,
59478913,Mrs.,Aaron,Santiago,M,M,2/14/1950,Australia,aaron.santiago@5bb1h.com,Hopewell,30587,United States,-5,FALSE,43:20.8,
59478941,Mr.,Bennie,Mills,M,M,5/7/1985,Cyprus,bennie.mills@kakzvqov3bcny8hj.org,Forest Hills,59237,United States,-6,FALSE,43:20.8,
59478961,Sir,Robert,Levin,M,U,12/16/1941,Austria,robert.levin@xiamj3peq6dqk2xy.org,Farmington,19145,United States,-5,TRUE,43:20.8,
59478967,Miss,Melanie,Callaghan,M,M,3/31/1930,Honduras,melanie.callaghan@qupbbxbznfzdub9jdme.org,Mount Olive,48059,United States,-5,TRUE,43:20.8,
59478983,Ms.,Elaine,Jackson,M,D,5/18/1926,Sudan,elaine.jackson@k1t6euig8ez.edu,Walnut Grove,57752,United States,-6,TRUE,43:20.8,
59478991,Ms.,Donna,Blackwell,M,W,2/10/1973,Venezuela,donna.blackwell@zt.edu,Oneida,74027,United States,-6,FALSE,43:20.8,
59478996,Ms.,Ruth,Le,M,S,1/28/1953,Mayotte,ruth.le@mo8yton91vg9hffd.com,Centerville,60059,United States,-7,FALSE,43:20.8,
59479009,Mr.,William,Brown,F,M,9/29/1927,United States,william.brown@knme9zydvq0tb0c.edu,Spring Hill,76787,United States,-6,TRUE,43:20.8,
59479010,Miss,Nancy,Whitaker,F,M,9/18/1960,South Africa,nancy.whitaker@smzzxtthtbzgxej.edu,Leland,79452,United States,-6,TRUE,43:20.8,
59479055,Sir,Roy,Gilbert,M,D,10/18/1950,Mauritania,roy.gilbert@bvfuyog.edu,Woodland,14854,United States,-5,TRUE,43:20.8,
59479085,Mr.,Noah,Gregory,M,W,6/18/1969,"Korea, Republic Of",noah.gregory@g6o8invyzkp.com,Bethel,55281,United States,-6,FALSE,43:20.8,
59479098,Ms.,Doris,Hurd,M,U,7/23/1957,Uruguay,doris.hurd@vzx2pduc0mz.edu,Edgewood,60069,United States,-6,FALSE,43:20.8,
59479124,Mrs.,Angelia,Lavigne,F,U,9/5/1957,Bahrain,angelia.lavigne@zbxkeruu7.com,Hamilton,72808,United States,-6,FALSE,43:20.8,
59479168,Miss,Misty,Ibarra,M,W,8/12/1969,Czech Republic,misty.ibarra@hjeo.edu,Reno,60344,United States,-6,FALSE,43:20.8,
59479186,Mrs.,Felicia,Martinez,F,D,6/27/1976,Samoa,felicia.martinez@68556jg84svt9787.com,Oakdale,59584,United States,-6,FALSE,43:20.8,
59479200,Sir,Miguel,Calderon,M,M,5/29/1990,American Samoa,miguel.calderon@nt.edu,Franklin,29101,United States,-5,FALSE,43:20.8,
59479206,Sir,Michael,Higgins,M,D,3/5/1957,Cape Verde,michael.higgins@9mexrr.org,Woodlawn,4698,United States,-5,TRUE,43:20.8,
59479215,Mr.,Louis,Cathey,M,S,4/8/1925,Myanmar,louis.cathey@2.com,Bethel,65281,United States,-6,FALSE,43:20.8,
59479217,Dr.,Michael,Thomson,F,U,1/1/1979,Macao,michael.thomson@annfq5gvoy3.org,Enterprise,71757,United States,-6,TRUE,43:20.8,
59479218,Ms.,Estelle,Brown,F,M,8/21/1967,French Guiana,estelle.brown@flacbskj.com,Oakwood,60169,United States,-6,FALSE,43:20.8,
59479229,Sir,Paul,Soto,F,M,4/28/1926,Bulgaria,paul.soto@geh3uqfd23.edu,Mount Pleasant,21933,United States,-5,FALSE,43:20.8,
59479258,Ms.,Susan,Colburn,F,U,12/13/1947,Georgia,susan.colburn@asm59dno0s.edu,Sumner,40519,United States,-5,TRUE,43:20.8,
59479293,Miss,Sandra,Huston,F,U,2/21/1965,Uzbekistan,sandra.huston@2h3sko.org,Hamilton,42808,United States,-6,TRUE,43:20.8,
59479324,Miss,Catherine,Burke,F,D,9/29/1977,Pakistan,catherine.burke@xxz4yolf48i.edu,Marion,70399,United States,-6,TRUE,43:20.8,
59479348,Ms.,Ingrid,Thompson,M,S,3/14/1963,Rwanda,ingrid.thompson@nebqh4e1crfetj.org,Sunnyside,51952,United States,-6,FALSE,43:20.8,
59479353,Mrs.,Phyllis,Ross,M,W,3/2/1935,Cyprus,phyllis.ross@cj.edu,Summerville,42033,United States,-5,FALSE,43:20.8,
59479363,Mr.,William,Brown,F,M,7/8/1935,Estonia,william.brown@3gf1z.org,Cedar Grove,50411,United States,-6,TRUE,43:20.8,
59479365,Dr.,Arthur,Larkin,F,U,10/7/1963,Monaco,arthur.larkin@8kllik.edu,Kingston,64975,United States,-6,TRUE,43:20.8,
59479382,Mr.,Douglas,Block,F,M,11/5/1963,Isle Of Man,douglas.block@uxz4ugymcebceo75.edu,Riverside,29231,United States,-5,FALSE,43:20.8,
59479383,Ms.,Karen,White,F,S,1/18/1960,Namibia,karen.white@amvaghia1e.com,Fairfield,26192,United States,-5,TRUE,43:20.8,
59479388,Dr.,Eva,Calvert,M,U,9/29/1928,Haiti,eva.calvert@sjf39covqvpg.org,Maple Grove,68252,United States,-7,TRUE,43:20.8,
23883790,Sir,Bobby,Harmon,M,D,5/18/1985,Burkina Faso,bobby.harmon@3xtlmns.com,Star,60725,United States,-6,FALSE,43:20.8,
23883799,Ms.,Cassandra,Alvarado,M,S,1/15/1985,Suriname,cassandra.alvarado@gulapzsohb7.org,Oakdale,49584,United States,-5,TRUE,43:20.8,
23883805,Mrs.,Edith,Olson,M,D,3/5/1924,Sudan,edith.olson@uxckz2z2e7.org,Mount Olive,28059,United States,-5,FALSE,43:20.8,
23883806,Sir,Roberto,Young,F,S,2/15/1939,Saint Helena,roberto.young@2jhsiti3jf.org,Antioch,38605,United States,-6,FALSE,43:20.8,
23883814,Sir,Mark,Mcqueen,F,D,8/8/1936,French Polynesia,mark.mcqueen@923y9jzzja9adg.edu,Riley,71692,United States,-6,TRUE,43:20.8,
23883816,Mr.,Michael,Parker,M,W,11/13/1935,Brazil,michael.parker@cofe1g8fzx1u0kz2.org,Lakeview,38579,United States,-5,FALSE,43:20.8,
23883839,Dr.,Joey,Bohannon,F,W,11/14/1932,Montserrat,joey.bohannon@j2kze.com,Florence,63394,United States,-7,TRUE,43:20.8,
23883864,Ms.,Alicia,Bliss,M,M,6/3/1974,United States,alicia.bliss@2lg.edu,Pleasant Grove,4736,United States,-5,TRUE,43:20.8,
23883865,Sir,Roger,Giles,M,U,4/25/1954,Mali,roger.giles@npnirrk8i6.edu,Midway,81904,United States,-7,TRUE,43:20.8,
23883872,Ms.,Angela,Patterson,M,D,11/10/1927,Myanmar,angela.patterson@shyjgoj1ihbkjmnbb.edu,Newtown,41749,United States,-5,FALSE,43:20.8,
23883893,Dr.,Mitchell,Moore,M,S,11/16/1929,"Korea, Republic Of",mitchell.moore@q.edu,Springdale,78883,United States,-6,FALSE,43:20.8,
23883896,Sir,Lance,Lane,M,U,1/24/1946,Lebanon,lance.lane@jbhkghikfhfp.org,Red Hill,34338,United States,-6,FALSE,43:20.8,
23883926,Sir,Joseph,Conner,F,W,6/17/1929,Oman,joseph.conner@gemiererxkqj6.edu,Liberty,73451,United States,-6,FALSE,43:20.8,
23883935,Dr.,Jennifer,Merritt,M,M,10/20/1937,Sierra Leone,jennifer.merritt@8i.com,Fairfield,76192,United States,-6,FALSE,43:20.8,
23883954,Dr.,Graciela,Cobbs,M,U,7/19/1949,Mozambique,graciela.cobbs@huaklrvdia4.edu,Marion,10399,United States,-5,FALSE,43:20.8,
23883956,Sir,Steve,Rico,M,W,5/13/1943,Jersey,steve.rico@mtktu.org,Fairview,75709,United States,-6,TRUE,43:20.8,
23883979,Sir,Daniel,Belcher,M,D,2/17/1990,India,daniel.belcher@ovrqbmfdbpl.com,Harmony,45804,United States,-5,FALSE,43:20.8,
23884050,Mr.,Jacob,Pino,F,S,7/11/1955,Costa Rica,jacob.pino@txhmf0kzuumpuv7sbh.edu,Leesburg,85605,United States,-7,TRUE,43:20.8,
23884065,Dr.,James,Garcia,M,M,11/11/1987,Grenada,james.garcia@f2yvaki9kqarnhi.edu,Lincoln,61289,United States,-6,TRUE,43:20.8,
23884073,Sir,Donald,Fink,F,W,4/1/1961,Albania,donald.fink@td8vei6avt.org,Farmington,49145,United States,-5,TRUE,43:20.8,
23884088,Mrs.,Beatrice,Robertson,M,U,11/5/1938,Yemen,beatrice.robertson@gedr3bibf.org,Woodville,74289,United States,-6,FALSE,43:20.8,
23884105,Mrs.,Eleanor,Hammer,M,D,6/23/1957,Aland Islands,eleanor.hammer@czvvrqgch.edu,New Hope,89431,United States,-7,FALSE,43:20.8,
23884149,Mrs.,Wendy,Duval,F,U,10/27/1945,Netherlands Antilles,wendy.duval@vvrbeczc34cqok.org,Lincoln,41289,United States,-6,TRUE,43:20.8,
23884170,Dr.,Kathleen,Perron,F,W,10/16/1962,Philippines,kathleen.perron@jqvupvlgbut.org,Salem,58048,United States,-6,TRUE,43:20.8,
23884171,Miss,Constance,Wilson,F,S,3/17/1953,Guinea-Bissau,constance.wilson@6prmoxl4qvh.com,Springdale,48883,United States,-5,TRUE,43:20.8,
23884199,Sir,Larry,Walker,F,W,9/26/1983,United Kingdom,larry.walker@lvqtat.edu,Spring Hill,76787,United States,-6,FALSE,43:20.8,
23884250,Dr.,Albert,Gladden,F,M,7/18/1926,Morocco,albert.gladden@0h0.edu,Centerville,30059,United States,-6,FALSE,43:20.8,
23884255,Mrs.,Adelaide,Sanders,F,M,10/12/1981,Tuvalu,adelaide.sanders@r9ojin0uia0ohekq.com,Dallas,43628,United States,-6,FALSE,43:20.8,
23884271,Sir,Wayne,Manns,M,S,11/14/1933,Solomon Islands,wayne.manns@m7airjjulc.edu,Woodland Park,81934,United States,-7,FALSE,43:20.8,
23884324,Mr.,Tim,Lynch,M,U,9/25/1947,Tonga,tim.lynch@xbd1recbpyprp.com,Maple Grove,38252,United States,-5,TRUE,43:20.8,
23884360,Mr.,Joshua,Pratt,M,U,9/10/1990,Suriname,joshua.pratt@ktkve.edu,Mount Vernon,78482,,-6,TRUE,43:20.8,
23884404,Sir,Mark,Beaman,F,M,11/2/1926,Chile,mark.beaman@g7yfaivpf5uk.com,Sulphur Springs,48354,United States,-5,FALSE,43:20.8,
23884433,Mr.,Michael,Fernandez,F,U,3/19/1957,Brazil,michael.fernandez@uomncmutac6d0c.org,Glendale,83951,United States,-7,TRUE,43:20.8,
23884443,Sir,Jeramy,Corey,F,M,8/10/1965,Niue,jeramy.corey@xny9zymjc9b.org,Greenville,31387,United States,-5,FALSE,43:20.8,
23884446,Mr.,Jose,Austin,M,S,3/9/1973,Brunei Darussalam,jose.austin@njts.edu,Woodland,94854,United States,-9,FALSE,43:20.8,
23884470,Ms.,Vivian,Cook,M,S,7/18/1957,Lebanon,vivian.cook@yu4f7r.com,Maple Grove,78252,United States,-6,FALSE,43:20.8,
23884472,Sir,David,Dunn,M,W,6/25/1941,Sierra Leone,david.dunn@abgovbaeq3es.com,Glendale,93951,United States,-9,FALSE,43:20.8,
23884488,Mrs.,Elizabeth,Kiser,F,S,1/16/1927,Antarctica,elizabeth.kiser@fo7zyd4aqsex9vm7y.com,Salem,18048,United States,-5,FALSE,43:20.8,
23884504,Dr.,Donald,Brown,M,U,1/17/1974,Mongolia,donald.brown@dq2gb7cpf9izhxg.com,Providence,46614,United States,-5,FALSE,43:20.8,
23884551,Dr.,Maxine,Reyes,F,M,11/27/1962,Cuba,maxine.reyes@tvfeonf.edu,New Hope,29431,United States,-5,TRUE,43:20.8,
23884555,Sir,Richie,Nguyen,F,W,2/4/1963,Timor-Leste,richie.nguyen@q17niy.org,Shiloh,29275,United States,-5,TRUE,43:20.8,
23884566,Miss,Anthony,Miller,F,S,2/22/1924,Mali,anthony.miller@u98yb9uvxij.org,Weldon,96277,United States,-8,FALSE,43:20.8,
23884571,Sir,George,Jimenez,F,M,3/11/1938,Kazakhstan,george.jimenez@4u5xclo6.com,Riverdale,99391,United States,-8,TRUE,43:20.8,
23884601,Sir,Randall,Jacobson,M,D,11/22/1976,Andorra,randall.jacobson@kjzudku9he7.org,White Oak,56668,United States,-6,FALSE,43:20.8,
23884606,Dr.,Mario,Beck,M,D,1/18/1943,Netherlands,mario.beck@t4elkrz8sve8eiuy.org,Greenfield,25038,United States,-5,FALSE,43:20.8,
23884625,Mr.,Willie,Parker,F,U,7/18/1927,Italy,willie.parker@7xevfxnv3dz.edu,Red Hill,44338,United States,-6,FALSE,43:20.8,
23884640,Sir,John,Sebastian,F,D,8/30/1992,Guernsey,john.sebastian@oc9khkm.org,La Grange,87941,United States,-7,TRUE,43:20.8,
23884653,Ms.,Susan,Williams,F,U,11/1/1967,Germany,susan.williams@81k1x1kg.org,Stringtown,50162,United States,-6,TRUE,43:20.8,
23884662,Mr.,Jesse,Casey,M,W,7/19/1956,Slovakia,jesse.casey@anxon2vvbh35s.org,Friendship,54536,United States,-6,TRUE,43:20.8,
23884677,Mrs.,Sarah,West,M,M,9/2/1970,Ethiopia,sarah.west@hdcrjtiatlrueh.com,Crossroads,70534,United States,-6,TRUE,43:20.8,
23884682,Dr.,Thomas,Smith,M,W,9/12/1978,Lithuania,thomas.smith@dryyif9kx.edu,Five Points,66098,United States,-7,TRUE,43:20.8,
23884690,Ms.,Esther,Koch,F,U,3/17/1938,Gibraltar,esther.koch@ljh2ofgl48gr.edu,Fowler,41083,United States,-5,FALSE,43:20.8,
23884694,Ms.,Gloria,Pearson,F,S,8/8/1964,Liechtenstein,gloria.pearson@doh654s.org,Vienna,25119,United States,-5,FALSE,43:20.8,
23884696,Mr.,John,Ramos,M,U,9/26/1941,Sri Lanka,john.ramos@d.com,Union Hill,,United States,,FALSE,43:20.8,
23884717,Dr.,Robyn,Handy,M,S,7/3/1939,Burkina Faso,robyn.handy@x9d8a.com,Valley View,25124,United States,-5,TRUE,43:20.8,
23884727,Mr.,Dennis,Prieto,F,D,2/19/1924,Spain,dennis.prieto@d.edu,Calhoun,46909,United States,-5,FALSE,43:20.8,
23884755,Ms.,Debra,Smith,M,S,7/20/1970,Gambia,debra.smith@f0xlc6kex6sa.com,Oak Ridge,88371,United States,-7,TRUE,43:20.8,
23884784,Mrs.,Jeanette,Lopez,F,S,10/22/1927,Indonesia,jeanette.lopez@eb.com,Pleasant View,93447,United States,-8,TRUE,43:20.8,
23884796,Miss,Terri,Brinkley,M,U,3/30/1953,Mexico,terri.brinkley@kfdzuj2vzg.edu,Pleasant Valley,42477,United States,-5,TRUE,43:20.8,
23884887,Dr.,Pamela,Stockton,F,W,11/26/1958,Australia,pamela.stockton@livjvlb47pvf.org,Bunker Hill,20150,United States,-5,TRUE,43:20.8,
23884944,Mr.,Elvin,Johnson,F,U,6/28/1936,Sudan,elvin.johnson@7nrqma.org,Greenwood,68828,United States,-7,FALSE,43:20.8,
23884955,Sir,Tim,Starkey,F,W,10/15/1948,Jamaica,tim.starkey@kcvgj4vzurim7ayexqg.org,Millbrook,97529,United States,-8,FALSE,43:20.8,
23884977,Mr.,Steven,Colvin,M,U,5/18/1974,Algeria,steven.colvin@fh.edu,Belmont,791,United States,-5,FALSE,43:20.8,
23884980,Dr.,Ahmed,Hobbs,M,S,6/24/1950,Guatemala,ahmed.hobbs@s9pmr.com,Spring Hill,76787,United States,-6,TRUE,43:20.8,
23884984,Miss,Melinda,Cox,M,D,12/20/1957,Maldives,melinda.cox@x5deec.edu,Riverview,39003,United States,-5,TRUE,43:20.8,
23884994,Sir,Charles,Curry,M,S,10/31/1953,Trinidad And Tobago,charles.curry@sjagr8orv.org,Stringtown,60162,United States,-6,TRUE,43:20.8,
23885000,Sir,Jerome,Villarreal,M,D,6/18/1972,Suriname,jerome.villarreal@m2ed.org,Ellisville,36820,United States,-5,FALSE,43:20.8,
